artist_name,artist_nationality,artist_birth_year,artist_death_year,auction_house,auction_sale_id,auction_department,auction_location,auction_date,auction_currency,exchange_rate_to_usd,auction_lot_count,lot_id,lot_place_in_auction,lot_description,lot_link,work_title,work_medium,work_execution_year,work_dimensions,work_height,work_width,work_depth,work_measurement_unit,hammer_price,buyers_premium,estimate_low,estimate_high
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,219,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.219.html,Campbell'S Tomato Soup (Red And Black),print,-1,-1,-1,-1,-1,-1,925000,151000,300000,400000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,230,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.230.html,Tina Freeman,print,-1,-1,-1,-1,-1,-1,625000,115000,400000,600000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,218,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.218.html,Dollar Sign,print,-1,-1,-1,-1,-1,-1,360000,72000,300000,400000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,325,-1,{'medium': 'acrylic and silkscreen ink with diamond dust on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.325.html,Shoes,print,-1,-1,-1,-1,-1,-1,110000,22000,60000,80000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,326,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.326.html,Campbell'S Chicken Rice Soup Box,print,-1,-1,-1,-1,-1,-1,300000,60000,90000,120000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,328,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.328.html,New York Post (Artist Could Have Been Choked),print,-1,-1,-1,-1,-1,-1,80000,16000,100000,150000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,329,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.329.html,Vip Ticket (Studio 54),print,-1,-1,-1,-1,-1,-1,160000,32000,100000,150000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,330,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.330.html,R.C. Gorman,print,-1,-1,-1,-1,-1,-1,425000,85000,250000,350000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,339,-1,{'medium': 'unique screenprint on board'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.339.html,Eva Mudocci,print,-1,-1,-1,-1,-1,-1,140000,28000,40000,60000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,209,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.209.html,Perrier Bottles,print,-1,-1,-1,-1,-1,-1,325000,65000,60000,80000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,340,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.340.html,Somebody With A Body,print,-1,-1,-1,-1,-1,-1,75000,15000,60000,80000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,341,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.341.html,Wayne Gretzky,print,-1,-1,-1,-1,-1,-1,325000,65000,150000,200000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,331,-1,{'medium': 'graphite and acrylic&nbsp;on HMP paper in one part<BR>graphite on HMP paper in four parts'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.331.html,Dollar Signs,drawing,-1,-1,-1,-1,-1,-1,290000,58000,250000,350000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,224,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.224.html,Blackglama (Judy Garland),print,-1,-1,-1,-1,-1,-1,410000,82000,350000,450000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,221,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.221.html,Ladies And Gentlemen,print,-1,-1,-1,-1,-1,-1,1200000,184000,350000,450000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,222,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.222.html,Mao,print,-1,-1,-1,-1,-1,-1,1050000,166000,800000,1200000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,227,-1,{'medium': 'acrylic and silkscreen ink with diamond dust on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.227.html,Gems,print,-1,-1,-1,-1,-1,-1,260000,52000,90000,120000
Andy Warhol,American,1928,1987,Christies,1834,Post-War & Contemporary,New York,2007-05-16T00:00:00,USD,1,61,15,13,"Andy Warhol (1928-1987) 
Green Car Crash (Green Burning Car I) 
synthetic polymer, silkscreen ink and acrylic on linen 
90 x 80 in. (228.6 x 203.2 cm.) 
Painted in 1963.",https://www.christies.com/lotfinder/lot/andy-warhol-green-car-crash-4913707-details.aspx,Green Car Crash (Green Burning Car I),print,1963,90 x 80 in (228.6 x 203.2 cm),228.6,203.2,-1,cm,64000000,7720000,25000000,35000000
Andy Warhol,American,1928,1987,Christies,1834,Post-War & Contemporary,New York,2007-05-16T00:00:00,USD,1,61,40,32,"Andy Warhol (1928-1987) 
Self Portrait 
signed, inscribed and dated 'to Iris Andy Warhol 67' (on the overlap of the lower left panel)
synthetic polymer, acrylic and silkscreen inks on linen, in four parts 
4 canvases; each 22 x 22 in. (55.9 x 55.9 cm.) 
Painted in 1966-1967. 	 (4)",https://www.christies.com/lotfinder/lot/andy-warhol-self-portrait-4913732-details.aspx,Self Portrait,print,1966,22 x 22 in (55.9 x 55.9 cm),55.9,55.9,-1,cm,7300000,916000,5500000,6500000
Andy Warhol,American,1928,1987,Christies,1834,Post-War & Contemporary,New York,2007-05-16T00:00:00,USD,1,61,53,42,"Andy Warhol (1928-1987) 
Miriam Davidson 
synthetic polymer, spray enamel and silkscreen inks on canvas 
overall: 80¼ x 80 3/8 in. (203.8 x 204.2 cm.) 
Painted in 1965.",https://www.christies.com/lotfinder/lot/andy-warhol-miriam-davidson-4913745-details.aspx,Miriam Davidson,print,1965,80 1/4 x 80 3/8 in (203.8 x 204.2 cm),203.8,204.2,-1,cm,5600000,712000,4000000,6000000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,220,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.220.html,Flowers,print,-1,-1,-1,-1,-1,-1,300000,60000,300000,400000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,210,-1,{'medium': 'hand colored off-set lithograph'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.210.html,Chocolate Balls A La Chambord (From Wild Raspberries),print,-1,-1,-1,-1,-1,-1,17000,3400,15000,20000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,217,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.217.html,Two Multicolored Marilyns (Reversal Series),print,-1,-1,-1,-1,-1,-1,1200000,184000,600000,800000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,215,-1,{'medium': 'silkscreen ink on fabric in two parts'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.215.html,Brillo Box Dress,print,-1,-1,-1,-1,-1,-1,220000,44000,80000,120000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,323,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.323.html,Dollar Sign,print,-1,-1,-1,-1,-1,-1,220000,44000,180000,250000
Andy Warhol,American,1928,1987,Sothebys,N08318,Post-War & Contemporary,New York,2007-05-16T14:00:17,USD,1,444,211,-1,{'medium': 'hand colored off-set lithograph'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-day-sale-n08318/lot.211.html,Torte A La Dobosch (From Wild Raspberries),print,-1,-1,-1,-1,-1,-1,15000,3000,15000,20000
Andy Warhol,American,1928,1987,Christies,1834,Post-War & Contemporary,New York,2007-05-16T00:00:00,USD,1,61,18,16,"Andy Warhol (1928-1987) 
Lemon Marilyn 
signed and dated 'Andy Warhol 62' (on the reverse) 
synthetic polymer, silkscreen inks and acrylic on canvas 
20 x 16 in. (50.8 x 40.6 cm.) 
Painted in 1962.",https://www.christies.com/lotfinder/lot/andy-warhol-lemon-marilyn-4913710-details.aspx,Lemon Marilyn,print,1962,20 x 16 in (50.8 x 40.6 cm),50.8,40.6,-1,cm,-1,28040001,-1,-1
Andy Warhol,American,1928,1987,Sothebys,N08317,Post-War & Contemporary,New York,2007-05-15T23:00:19,USD,1,73,21,-1,{'medium': 'acrylic and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-evening-sale-n08317/lot.21.html,Mao,print,-1,-1,-1,-1,-1,-1,1200000,184000,1200000,1600000
Andy Warhol,American,1928,1987,Sothebys,N08317,Post-War & Contemporary,New York,2007-05-15T23:00:19,USD,1,73,61,-1,{'medium': 'acrylic and silkscreen ink on linen'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-evening-sale-n08317/lot.61.html,Flowers,print,-1,-1,-1,-1,-1,-1,2100000,292000,1600000,2000000
Andy Warhol,American,1928,1987,Sothebys,N08317,Post-War & Contemporary,New York,2007-05-15T23:00:19,USD,1,73,74,-1,{'medium': 'synthetic polymer and silkscreen ink on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-evening-sale-n08317/lot.74.html,Myths (Mickey Mouse),print,-1,-1,-1,-1,-1,-1,1700000,244000,1200000,1800000
Andy Warhol,American,1928,1987,Sothebys,N08317,Post-War & Contemporary,New York,2007-05-15T23:00:19,USD,1,73,19,-1,{'medium': 'graphite and watercolor on sketch pad paper'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-evening-sale-n08317/lot.19.html,Campbell'S Soup Can Over Coke Bottle,drawing,-1,-1,-1,-1,-1,-1,2500000,340000,1500000,2000000
Andy Warhol,American,1928,1987,Sothebys,N08317,Post-War & Contemporary,New York,2007-05-15T23:00:19,USD,1,73,45,-1,{'medium': 'silkscreen ink and silver paint on canvas'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-evening-sale-n08317/lot.45.html,Large Campbell'S Soup Can,print,-1,-1,-1,-1,-1,-1,4900000,628000,3500000,4500000
Andy Warhol,American,1928,1987,Sothebys,N08317,Post-War & Contemporary,New York,2007-05-15T23:00:19,USD,1,73,17,-1,{'medium': 'acrylic and silkscreen ink on canvas in four parts&nbsp;'},http://www.sothebys.com/en/auctions/ecatalogue/2007/contemporary-art-evening-sale-n08317/lot.17.html,Four Jackies,print,-1,-1,-1,-1,-1,-1,2500000,340000,2000000,3000000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,674,-1,"{'dimensions': ""Screenprint in colors, 1985, signed in pencil and numbered V/X, aside from the edition of 190 (total edition includes 30 artist's proofs), on Lenox Museum Board, from the <EM>Ads</EM> portfolio, published by Ronald Feldman Fine Arts, Inc., New York, the full sheet, printed to the edges, in good condition, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.674.html,Chanel (F. And S. Ii.354),print,1985,-1,-1,-1,-1,-1,50000,10000,20000,30000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,680,-1,"{'dimensions': ""Screenprint in colors, 1986, signed in pencil and numbered 137/250 (total edition includes 50 artist's proofs), on Lenox Museum Board, from the portfolio <EM>Cowboys and Indians, </EM>published by Gaultney, Klineman Art, Inc., New York, the full sheet, in good condition, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.680.html,General Custer (F. And S. Ii.379),print,1986,-1,-1,-1,-1,-1,17000,3400,5000,7000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,667,-1,"{'dimensions': ""The complete portfolio, comprising three screenprints in colors, 1983, each signed in pencil and numbered 106/300 (total edition includes 30 artist's proofs), published by Gendai Hanga Center, Japan, the full sheets, printed to the edges, in good condition, framed *(the prints not examined out of the frames) (3 prints)""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.667.html,Kiku (F. And S. Ii.307-309),print,1983,-1,-1,-1,-1,-1,35000,7000,15000,20000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,684,-1,"{'dimensions': ""Screenprint in colors, 1987, signed in pencil on the verso by Frederick Hughes, the Executor of the Andy Warhol Estate, as published, inscribed 'AP 6/24', an artist's proof, aside from the numbered edition of 120, on Arches 88 paper, published by the artist,&nbsp;the full sheet, printed to the edges, in good condition, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.684.html,Red Lenin (F. And S. Ii. 403),print,1987,-1,-1,-1,-1,-1,35000,7000,20000,30000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,633,-1,"{'dimensions': ""Screenprint in silver, 1966, with the stamp signature on the verso, numbered 142/200 in pencil, from the portfolio&nbsp;<EM>11 Pop Artists, Volume I, </EM>published by Original Editions, New York, with full margins, in good condition apart from a few surface scuffs and light scrapes in the image at upper left, discoloration in the margins, a few tiny fox marks in the subject's coat, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.633.html,Jacqueline Kennedy I (F. And S. Ii.13),print,1966,-1,-1,-1,-1,-1,15000,3000,7000,10000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,632,-1,"{'dimensions': 'Screenprint in colors on wallpaper, 1976, from an unlimited edition, one of approximately 100 examples signed in felt pen, published by Factory Additions, New York, the full sheet, in good condition, framed'}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.632.html,Cow (F. And S. Ii.12A),print,1976,-1,-1,-1,-1,-1,13000,2600,5000,7000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,660,-1,"{'dimensions': 'Screenprint in colors, 1981, signed in black marker, from the edition of unknown size, on smooth wove paper,&nbsp;published by Castelli Graphics, New York to announce&nbsp;the exhibition <EM>Andy Warhol: A Print Retrospective, </EM>lacking the back text flap of the card, in good condition except the yellow hair faded, framed'}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.660.html,Marilyn (Not In F. And S.),print,1981,-1,-1,-1,-1,-1,17000,3400,8000,10000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,666,-1,"{'dimensions': ""Screenprint in colors, 1984, signed in pencil and numbered 53/225 (total edition includes 30 artist's proofs), published by the Institue of Contemporary Art, University of Pennsylvania, Philadelphia,&nbsp;on Lenox Museum Board, the full sheet, printed to the edges, in good condition except the sheet edges with minor creasing and associated ink losses at the bottom""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.666.html,Grace Kelly (F. And S. Ii.305),print,1984,-1,-1,-1,-1,-1,75000,15000,20000,30000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,635,-1,"{'dimensions': 'Screenprint in colors, 1967, signed in pencil and stamp-numbered 148/250, from the portfolio published by Factory Additions, New York, the full sheet, printed to the edges, in good condition (mat burn on the verso), framed'}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.635.html,Marilyn (F. And S. Ii.22),print,1967,-1,-1,-1,-1,-1,100000,20000,60000,80000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,636,-1,"{'dimensions': 'Screenprint in colors, 1967, signed in pencil on the verso and dated, stamp-numbered 61/250, and with the Andy Warhol Art Authentication Board, Inc. stamp, numbered A114.036, on wove paper, from the portfolio published by Factory Additions, New York, the sheet slightly trimmed, in good condition apart from mat stain on the verso, a few handling creases, a small skinned spot, verso, just affecting the signature'}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.636.html,Marilyn (F. And S. Ii.23),print,1936,-1,-1,-1,-1,-1,140000,28000,50000,70000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,662,-1,"{'dimensions': ""Screenprint in colors, with diamond dust,&nbsp;1981, signed in pencil and numbered 99/200 (total edition includes 30 artist's proofs), on Lenox Museum Board, from the <EM>Myths </EM>portfolio, published by Ronald Feldman Fine Arts, Inc., New York, the full sheet, printed to the edges, in good condition, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.662.html,Superman (F. And S. Ii.260),print,1981,"Screenprint in colors, with diamond dust,&nbsp;1981, signed in pencil and numbered 99/200 (total edition includes 30 artist's proofs), on Lenox Museum Board, from the <EM>Myths </EM>portfolio, published by Ronald Feldman Fine Arts, Inc., New York, the full sheet, printed to the edges, in good condition, framed",-1,-1,-1,m,100000,20000,40000,60000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,659,-1,"{'dimensions': 'Screenprint in colors, with text, 1981, signed in black magic marker, from the edition of approximately 500, of which 150 were signed, published by Castelli Graphics, as an announcement for the exhibition <EM>Andy Warhol: A Print Retrospective 1963-1981</EM>, on wove paper, tipped in places to the back mat, the full sheet, in good condition apart from slight discoloration in the upper sheet, framed'}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.659.html,Marilyn (Not In F. And S.),print,1981,-1,-1,-1,-1,-1,19000,3800,10000,15000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,665,-1,"{'dimensions': ""The complete portfolio comprising ten screenprints in colors, 1983, each signed in pencil and numbered 37/150 (total edition includes 30 artist's proofs), on Lenox Museum Board, published by Ronald Feldman Fine Arts, Inc., the full sheets, printed to the edges, in good condition except each with light rubbing at the sheet edges, <EM>Bighorn Ram </EM>with creases at the upper sheet edge with associated ink cracking, <EM>Bald Eagle </EM>with a few surface scuffs (10 prints)""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.665.html,Endangered Species (F. And S. Ii. 293-302),print,1983,-1,-1,-1,-1,-1,290000,58000,200000,250000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,638,-1,"{'dimensions': ""Screenprint in colors, 1967, signed in pencil on the verso and lettered 'I' in ink, one of 26 lettered artist's proofs, aside from the numbered edition of 250, from the portfolio published by Factory Additions, Inc., New York, the full sheet, printed to the edges, in good condition, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.638.html,Marilyn (F. And S. Ii.28),print,1967,-1,-1,-1,-1,-1,110000,22000,40000,60000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,657,-1,"{'dimensions': ""Screenprint in colors, 1975, signed in pencil, inscribed 'A.P. 10/50' and 'To Jan', also signed in magic marker by the subject, an artist's proof, aside from the numbered edition of 250, on Arches Aquarelle paper, from the portfolio published by Seabird Editions, London, the full sheet, generally in good condition apart from discoloration in the lower sheet, surface soiling throughout, a small stain on the chin, cracking in the square at right""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.657.html,Mick Jagger (F. And S. Ii.142),print,1975,-1,-1,-1,-1,-1,25000,5000,14000,18000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,641,-1,"{'dimensions': 'The complete portfolio, comprising ten screenprints in colors, bright fresh impressions, 1968, each signed in ballpoint pen on the verso and stamp-numbered 52/250, published by Factory Additions, New York, with full margins, in good condition, framed (10 prints)'}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.641.html,Campbell'S Soup I (F. And S. Ii.44-53),print,1968,-1,-1,-1,-1,-1,300000,60000,240000,280000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,673,-1,"{'dimensions': ""Screenprint in colors, 1985, signed in pencil and numbered 132/190 (total edition includes 30 artist's proofs), on Lenox Museum Board, from the <EM>Ads </EM>portfolio, published by Ronald Feldman Fine Arts, Inc., New York, the full sheet, printed to the edges, in good condition, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.673.html,Lifesavers (F. And S. Ii.353),print,1985,-1,-1,-1,-1,-1,37500,7500,15000,20000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,642,-1,"{'dimensions': ""Screenprint in colors, 1968, signed in ballpoint pen on the verso and stamp-numbered 131/250, from the <EM>Campbell's Soup I </EM>portfolio, published by Factory Additions, New York, with full margins, in good condition except the red attenuated, the sheet lightly rippled, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.642.html,Chicken Noodle (F. And S. Ii.45),print,1968,-1,-1,-1,-1,-1,20000,4000,10000,15000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,652,-1,"{'dimensions': ""Screenprint in colors, 1970, signed in ballpoint pen on the verso and lettered 'Z', one of 26 artist's proofs, aside from the numbered edition of 250, from the portfolio published by Factory Additions, New York, the full sheet, printed to the edges, in good condition except the sheet lightly rippled, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.652.html,Flowers (F. And S. Ii.70),print,1970,-1,-1,-1,-1,-1,30000,6000,18000,22000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,651,-1,"{'dimensions': 'Screenprint in colors, 1970, signed in pencil on the verso, a proof aside from the numbered edition of 250, from the portfolio published by Factory Additions, New York, the full sheet, in good condition'}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.651.html,Flowers (F. And S. Ii.69),print,1970,-1,-1,-1,-1,-1,22500,4500,20000,25000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,668,-1,"{'dimensions': ""Screenprint in colors, 1983, signed in pencil and numbered 27/300 (total edition includes 30 artist's proofs), on Rives BFK wove paper, published by Gendai Hanga Center, Tokyo, Japan, the full sheet, printed to the edges, in good condition, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.668.html,Kiku (F. And S. Ii.309),print,1983,-1,-1,-1,-1,-1,11000,2200,5000,7000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,645,-1,"{'dimensions': ""Screenprint in colors, 1969, signed in ballpoint pen on the verso and stamp-numbered 58/250, from the <EM>Campbell's Soup II</EM> portfolio, published by Factory Additions, New York, with margins (slightly shaved), generally in good condition apart from a surface scrape in the 'a' of 'Manhandlers', minor discoloration in the red at the left can edge, fox marks in the left margin and extensive foxing on the verso""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.645.html,Scotch Broth (F. And S. Ii.55),print,1969,-1,-1,-1,-1,-1,10000,2000,5000,7000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,648,-1,"{'dimensions': ""<P>Screeprint in colors, 1969, signed in ballpoint pen on the verso, a proof aside from the numbered edition of 250, from the <EM>Campbell's Soup II</EM> portfolio, published by Factory Additions, New York, with full margins, in good condition, framed</P>""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.648.html,Tomato Beef Noodle O'S (F. And S.Ii 61),drawing,1969,-1,-1,-1,-1,-1,16000,3200,8000,12000
Andy Warhol,American,1928,1987,Sothebys,N08312,Prints & Multiples,New York,2007-05-03T14:00:10,USD,1,-1,647,-1,"{'dimensions': ""Screenprint in colors, 1969, signed in ballpoint pen on the verso, a proof aside from the&nbsp;numbered&nbsp; edition of 250, from the <EM>Campbell's Soup II</EM> portfolio, published by Factory Additions, New York,&nbsp;with full margins, in good condition apart from a surface scuff in the red, framed""}",http://www.sothebys.com/en/auctions/ecatalogue/2007/prints-n08312/lot.647.html,Oyster Stew (F. And S.Ii 60),print,1969,-1,-1,-1,-1,-1,15000,3000,8000,12000
